planeta,instrumento,obs,arquivo,hdu_index,hdu_nome,status,colunas,n_linhas,wavelength_min_um,wavelength_max_um,flux_coluna,erro_coluna
TOI-2076_c,NIRISS_SOSS,obs12,jw05959012001_04102_00001-seg002_nis_x1dints.fits,4,EXTRACT1D,OK,INT_NUM; WAVELENGTH; FLUX; FLUX_ERROR; FLUX_VAR_POISSON; FLUX_VAR_RNOISE; FLUX_VAR_FLAT; SURF_BRIGHT; SB_ERROR; SB_VAR_POISSON; SB_VAR_RNOISE; SB_VAR_FLAT; DQ; BACKGROUND; BKGD_ERROR; BKGD_VAR_POISSON; BKGD_VAR_RNOISE; BKGD_VAR_FLAT; NPIXELS; N_ALONGDISP; SEGMENT; MJD-BEG; MJD-AVG; MJD-END; TDB-BEG; TDB-MID; TDB-END,470,0.5867100517815401,1.4184009231159684,FLUX,FLUX_ERROR
TOI-2076_c,NIRISS_SOSS,obs12,jw05959012001_04102_00001-seg002_nis_x1dints.fits,5,ASDF,OK,ASDF_METADATA,1,,,,
TOI-2076_c,NIRISS_SOSS,obs12,jw05959012001_04102_00001-seg003_nis_x1dints.fits,2,INT_TIMES,OK,integration_number; int_start_MJD_UTC; int_mid_MJD_UTC; int_end_MJD_UTC; int_start_BJD_TDB; int_mid_BJD_TDB; int_end_BJD_TDB,460,,,,
TOI-2076_c,NIRISS_SOSS,obs12,jw05959012001_04102_00001-seg003_nis_x1dints.fits,3,EXTRACT1D,OK,INT_NUM; WAVELENGTH; FLUX; FLUX_ERROR; FLUX_VAR_POISSON; FLUX_VAR_RNOISE; FLUX_VAR_FLAT; SURF_BRIGHT; SB_ERROR; SB_VAR_POISSON; SB_VAR_RNOISE; SB_VAR_FLAT; DQ; BACKGROUND; BKGD_ERROR; BKGD_VAR_POISSON; BKGD_VAR_RNOISE; BKGD_VAR_FLAT; NPIXELS; N_ALONGDISP; SEGMENT; MJD-BEG; MJD-AVG; MJD-END; TDB-BEG; TDB-MID; TDB-END,460,0.8474802039741605,2.8330440142134616,FLUX,FLUX_ERROR
TOI-2076_c,NIRISS_SOSS,obs12,jw05959012001_04102_00001-seg003_nis_x1dints.fits,4,EXTRACT1D,OK,INT_NUM; WAVELENGTH; FLUX; FLUX_ERROR; FLUX_VAR_POISSON; FLUX_VAR_RNOISE; FLUX_VAR_FLAT; SURF_BRIGHT; SB_ERROR; SB_VAR_POISSON; SB_VAR_RNOISE; SB_VAR_FLAT; DQ; BACKGROUND; BKGD_ERROR; BKGD_VAR_POISSON; BKGD_VAR_RNOISE; BKGD_VAR_FLAT; NPIXELS; N_ALONGDISP; SEGMENT; MJD-BEG; MJD-AVG; MJD-END; TDB-BEG; TDB-MID; TDB-END,460,0.5867100517815401,1.4184009231159684,FLUX,FLUX_ERROR
TOI-2076_c,NIRISS_SOSS,obs12,jw05959012001_04102_00001-seg003_nis_x1dints.fits,5,ASDF,OK,ASDF_METADATA,1,,,,
TOI-2076_c,NIRISS_SOSS,obs12,jw05959012001_04102_00001-seg004_nis_x1dints.fits,2,INT_TIMES,OK,integration_number; int_start_MJD_UTC; int_mid_MJD_UTC; int_end_MJD_UTC; int_start_BJD_TDB; int_mid_BJD_TDB; int_end_BJD_TDB,460,,,,
TOI-2076_c,NIRISS_SOSS,obs12,jw05959012001_04102_00001-seg004_nis_x1dints.fits,3,EXTRACT1D,OK,INT_NUM; WAVELENGTH; FLUX; FLUX_ERROR; FLUX_VAR_POISSON; FLUX_VAR_RNOISE; FLUX_VAR_FLAT; SURF_BRIGHT; SB_ERROR; SB_VAR_POISSON; SB_VAR_RNOISE; SB_VAR_FLAT; DQ; BACKGROUND; BKGD_ERROR; BKGD_VAR_POISSON; BKGD_VAR_RNOISE; BKGD_VAR_FLAT; NPIXELS; N_ALONGDISP; SEGMENT; MJD-BEG; MJD-AVG; MJD-END; TDB-BEG; TDB-MID; TDB-END,460,0.8474802039741605,2.8330440142134616,FLUX,FLUX_ERROR
TOI-2076_c,NIRISS_SOSS,obs12,jw05959012001_04102_00001-seg004_nis_x1dints.fits,4,EXTRACT1D,OK,INT_NUM; WAVELENGTH; FLUX; FLUX_ERROR; FLUX_VAR_POISSON; FLUX_VAR_RNOISE; FLUX_VAR_FLAT; SURF_BRIGHT; SB_ERROR; SB_VAR_POISSON; SB_VAR_RNOISE; SB_VAR_FLAT; DQ; BACKGROUND; BKGD_ERROR; BKGD_VAR_POISSON; BKGD_VAR_RNOISE; BKGD_VAR_FLAT; NPIXELS; N_ALONGDISP; SEGMENT; MJD-BEG; MJD-AVG; MJD-END; TDB-BEG; TDB-MID; TDB-END,460,0.5867100517815401,1.4184009231159684,FLUX,FLUX_ERROR
TOI-2076_c,NIRISS_SOSS,obs12,jw05959012001_04102_00001-seg004_nis_x1dints.fits,5,ASDF,OK,ASDF_METADATA,1,,,,
TOI-2076_c,NIRISS_SOSS,obs12,jw05959012001_04102_00001-seg005_nis_x1dints.fits,2,INT_TIMES,OK,integration_number; int_start_MJD_UTC; int_mid_MJD_UTC; int_end_MJD_UTC; int_start_BJD_TDB; int_mid_BJD_TDB; int_end_BJD_TDB,460,,,,
TOI-2076_c,NIRISS_SOSS,obs12,jw05959012001_04102_00001-seg005_nis_x1dints.fits,3,EXTRACT1D,OK,INT_NUM; WAVELENGTH; FLUX; FLUX_ERROR; FLUX_VAR_POISSON; FLUX_VAR_RNOISE; FLUX_VAR_FLAT; SURF_BRIGHT; SB_ERROR; SB_VAR_POISSON; SB_VAR_RNOISE; SB_VAR_FLAT; DQ; BACKGROUND; BKGD_ERROR; BKGD_VAR_POISSON; BKGD_VAR_RNOISE; BKGD_VAR_FLAT; NPIXELS; N_ALONGDISP; SEGMENT; MJD-BEG; MJD-AVG; MJD-END; TDB-BEG; TDB-MID; TDB-END,460,0.8474802039741605,2.8330440142134616,FLUX,FLUX_ERROR
TOI-2076_c,NIRISS_SOSS,obs12,jw05959012001_04102_00001-seg005_nis_x1dints.fits,4,EXTRACT1D,OK,INT_NUM; WAVELENGTH; FLUX; FLUX_ERROR; FLUX_VAR_POISSON; FLUX_VAR_RNOISE; FLUX_VAR_FLAT; SURF_BRIGHT; SB_ERROR; SB_VAR_POISSON; SB_VAR_RNOISE; SB_VAR_FLAT; DQ; BACKGROUND; BKGD_ERROR; BKGD_VAR_POISSON; BKGD_VAR_RNOISE; BKGD_VAR_FLAT; NPIXELS; N_ALONGDISP; SEGMENT; MJD-BEG; MJD-AVG; MJD-END; TDB-BEG; TDB-MID; TDB-END,460,0.5867100517815401,1.4184009231159684,FLUX,FLUX_ERROR
TOI-2076_c,NIRISS_SOSS,obs12,jw05959012001_04102_00001-seg005_nis_x1dints.fits,5,ASDF,OK,ASDF_METADATA,1,,,,
TOI-2076_c,NIRISS_SOSS,obs12,jw05959012001_04102_00001-seg006_nis_x1dints.fits,2,INT_TIMES,OK,integration_number; int_start_MJD_UTC; int_mid_MJD_UTC; int_end_MJD_UTC; int_start_BJD_TDB; int_mid_BJD_TDB; int_end_BJD_TDB,460,,,,
TOI-2076_c,NIRISS_SOSS,obs12,jw05959012001_04102_00001-seg006_nis_x1dints.fits,3,EXTRACT1D,OK,INT_NUM; WAVELENGTH; FLUX; FLUX_ERROR; FLUX_VAR_POISSON; FLUX_VAR_RNOISE; FLUX_VAR_FLAT; SURF_BRIGHT; SB_ERROR; SB_VAR_POISSON; SB_VAR_RNOISE; SB_VAR_FLAT; DQ; BACKGROUND; BKGD_ERROR; BKGD_VAR_POISSON; BKGD_VAR_RNOISE; BKGD_VAR_FLAT; NPIXELS; N_ALONGDISP; SEGMENT; MJD-BEG; MJD-AVG; MJD-END; TDB-BEG; TDB-MID; TDB-END,460,0.8474802039741605,2.8330440142134616,FLUX,FLUX_ERROR
TOI-2076_c,NIRISS_SOSS,obs12,jw05959012001_04102_00001-seg006_nis_x1dints.fits,4,EXTRACT1D,OK,INT_NUM; WAVELENGTH; FLUX; FLUX_ERROR; FLUX_VAR_POISSON; FLUX_VAR_RNOISE; FLUX_VAR_FLAT; SURF_BRIGHT; SB_ERROR; SB_VAR_POISSON; SB_VAR_RNOISE; SB_VAR_FLAT; DQ; BACKGROUND; BKGD_ERROR; BKGD_VAR_POISSON; BKGD_VAR_RNOISE; BKGD_VAR_FLAT; NPIXELS; N_ALONGDISP; SEGMENT; MJD-BEG; MJD-AVG; MJD-END; TDB-BEG; TDB-MID; TDB-END,460,0.5867100517815401,1.4184009231159684,FLUX,FLUX_ERROR
TOI-2076_c,NIRISS_SOSS,obs12,jw05959012001_04102_00001-seg006_nis_x1dints.fits,5,ASDF,OK,ASDF_METADATA,1,,,,
TOI-2076_c,NIRISS_SOSS,obs12,jw05959012001_04102_00001-seg007_nis_x1dints.fits,2,INT_TIMES,OK,integration_number; int_start_MJD_UTC; int_mid_MJD_UTC; int_end_MJD_UTC; int_start_BJD_TDB; int_mid_BJD_TDB; int_end_BJD_TDB,460,,,,
TOI-2076_c,NIRISS_SOSS,obs12,jw05959012001_04102_00001-seg007_nis_x1dints.fits,3,EXTRACT1D,OK,INT_NUM; WAVELENGTH; FLUX; FLUX_ERROR; FLUX_VAR_POISSON; FLUX_VAR_RNOISE; FLUX_VAR_FLAT; SURF_BRIGHT; SB_ERROR; SB_VAR_POISSON; SB_VAR_RNOISE; SB_VAR_FLAT; DQ; BACKGROUND; BKGD_ERROR; BKGD_VAR_POISSON; BKGD_VAR_RNOISE; BKGD_VAR_FLAT; NPIXELS; N_ALONGDISP; SEGMENT; MJD-BEG; MJD-AVG; MJD-END; TDB-BEG; TDB-MID; TDB-END,460,0.8474802039741605,2.8330440142134616,FLUX,FLUX_ERROR
TOI-2076_c,NIRISS_SOSS,obs12,jw05959012001_04102_00001-seg007_nis_x1dints.fits,4,EXTRACT1D,OK,INT_NUM; WAVELENGTH; FLUX; FLUX_ERROR; FLUX_VAR_POISSON; FLUX_VAR_RNOISE; FLUX_VAR_FLAT; SURF_BRIGHT; SB_ERROR; SB_VAR_POISSON; SB_VAR_RNOISE; SB_VAR_FLAT; DQ; BACKGROUND; BKGD_ERROR; BKGD_VAR_POISSON; BKGD_VAR_RNOISE; BKGD_VAR_FLAT; NPIXELS; N_ALONGDISP; SEGMENT; MJD-BEG; MJD-AVG; MJD-END; TDB-BEG; TDB-MID; TDB-END,460,0.5867100517815401,1.4184009231159684,FLUX,FLUX_ERROR
TOI-2076_c,NIRISS_SOSS,obs12,jw05959012001_04102_00001-seg007_nis_x1dints.fits,5,ASDF,OK,ASDF_METADATA,1,,,,
TOI-2076_c,NIRISS_SOSS,obs12,jw05959012001_04102_00001-seg008_nis_x1dints.fits,2,INT_TIMES,OK,integration_number; int_start_MJD_UTC; int_mid_MJD_UTC; int_end_MJD_UTC; int_start_BJD_TDB; int_mid_BJD_TDB; int_end_BJD_TDB,460,,,,
TOI-2076_c,NIRISS_SOSS,obs12,jw05959012001_04102_00001-seg008_nis_x1dints.fits,3,EXTRACT1D,OK,INT_NUM; WAVELENGTH; FLUX; FLUX_ERROR; FLUX_VAR_POISSON; FLUX_VAR_RNOISE; FLUX_VAR_FLAT; SURF_BRIGHT; SB_ERROR; SB_VAR_POISSON; SB_VAR_RNOISE; SB_VAR_FLAT; DQ; BACKGROUND; BKGD_ERROR; BKGD_VAR_POISSON; BKGD_VAR_RNOISE; BKGD_VAR_FLAT; NPIXELS; N_ALONGDISP; SEGMENT; MJD-BEG; MJD-AVG; MJD-END; TDB-BEG; TDB-MID; TDB-END,460,0.8474802039741605,2.8330440142134616,FLUX,FLUX_ERROR
TOI-2076_c,NIRISS_SOSS,obs12,jw05959012001_04102_00001-seg008_nis_x1dints.fits,4,EXTRACT1D,OK,INT_NUM; WAVELENGTH; FLUX; FLUX_ERROR; FLUX_VAR_POISSON; FLUX_VAR_RNOISE; FLUX_VAR_FLAT; SURF_BRIGHT; SB_ERROR; SB_VAR_POISSON; SB_VAR_RNOISE; SB_VAR_FLAT; DQ; BACKGROUND; BKGD_ERROR; BKGD_VAR_POISSON; BKGD_VAR_RNOISE; BKGD_VAR_FLAT; NPIXELS; N_ALONGDISP; SEGMENT; MJD-BEG; MJD-AVG; MJD-END; TDB-BEG; TDB-MID; TDB-END,460,0.5867100517815401,1.4184009231159684,FLUX,FLUX_ERROR
TOI-2076_c,NIRISS_SOSS,obs12,jw05959012001_04102_00001-seg008_nis_x1dints.fits,5,ASDF,OK,ASDF_METADATA,1,,,,
TOI-2076_c,NIRISS_SOSS,obs12,jw05959012001_04102_00001-seg009_nis_x1dints.fits,2,INT_TIMES,OK,integration_number; int_start_MJD_UTC; int_mid_MJD_UTC; int_end_MJD_UTC; int_start_BJD_TDB; int_mid_BJD_TDB; int_end_BJD_TDB,460,,,,
TOI-2076_c,NIRISS_SOSS,obs12,jw05959012001_04102_00001-seg009_nis_x1dints.fits,3,EXTRACT1D,OK,INT_NUM; WAVELENGTH; FLUX; FLUX_ERROR; FLUX_VAR_POISSON; FLUX_VAR_RNOISE; FLUX_VAR_FLAT; SURF_BRIGHT; SB_ERROR; SB_VAR_POISSON; SB_VAR_RNOISE; SB_VAR_FLAT; DQ; BACKGROUND; BKGD_ERROR; BKGD_VAR_POISSON; BKGD_VAR_RNOISE; BKGD_VAR_FLAT; NPIXELS; N_ALONGDISP; SEGMENT; MJD-BEG; MJD-AVG; MJD-END; TDB-BEG; TDB-MID; TDB-END,460,0.8474802039741605,2.8330440142134616,FLUX,FLUX_ERROR
TOI-2076_c,NIRISS_SOSS,obs12,jw05959012001_04102_00001-seg009_nis_x1dints.fits,4,EXTRACT1D,OK,INT_NUM; WAVELENGTH; FLUX; FLUX_ERROR; FLUX_VAR_POISSON; FLUX_VAR_RNOISE; FLUX_VAR_FLAT; SURF_BRIGHT; SB_ERROR; SB_VAR_POISSON; SB_VAR_RNOISE; SB_VAR_FLAT; DQ; BACKGROUND; BKGD_ERROR; BKGD_VAR_POISSON; BKGD_VAR_RNOISE; BKGD_VAR_FLAT; NPIXELS; N_ALONGDISP; SEGMENT; MJD-BEG; MJD-AVG; MJD-END; TDB-BEG; TDB-MID; TDB-END,460,0.5867100517815401,1.4184009231159684,FLUX,FLUX_ERROR
TOI-2076_c,NIRISS_SOSS,obs12,jw05959012001_04102_00001-seg009_nis_x1dints.fits,5,ASDF,OK,ASDF_METADATA,1,,,,
TOI-2076_d,NIRSpec_G395H,obs13,jw05959013001_04102_00001-seg001_nrs1_x1dints.fits,1,INT_TIMES,OK,integration_number; int_start_MJD_UTC; int_mid_MJD_UTC; int_end_MJD_UTC; int_start_BJD_TDB; int_mid_BJD_TDB; int_end_BJD_TDB,2667,,,,
TOI-2076_d,NIRSpec_G395H,obs13,jw05959013001_04102_00001-seg001_nrs1_x1dints.fits,2,EXTRACT1D,OK,INT_NUM; WAVELENGTH; FLUX; FLUX_ERROR; FLUX_VAR_POISSON; FLUX_VAR_RNOISE; FLUX_VAR_FLAT; SURF_BRIGHT; SB_ERROR; SB_VAR_POISSON; SB_VAR_RNOISE; SB_VAR_FLAT; DQ; BACKGROUND; BKGD_ERROR; BKGD_VAR_POISSON; BKGD_VAR_RNOISE; BKGD_VAR_FLAT; NPIXELS; N_ALONGDISP; SEGMENT; MJD-BEG; MJD-AVG; MJD-END; TDB-BEG; TDB-MID; TDB-END,2667,3.0305505062933404,3.7216336178899594,FLUX,FLUX_ERROR
TOI-2076_d,NIRSpec_G395H,obs13,jw05959013001_04102_00001-seg001_nrs1_x1dints.fits,3,ASDF,OK,ASDF_METADATA,1,,,,
TOI-2076_d,NIRSpec_G395H,obs13,jw05959013001_04102_00001-seg001_nrs2_x1dints.fits,1,INT_TIMES,OK,integration_number; int_start_MJD_UTC; int_mid_MJD_UTC; int_end_MJD_UTC; int_start_BJD_TDB; int_mid_BJD_TDB; int_end_BJD_TDB,2667,,,,
TOI-2076_d,NIRSpec_G395H,obs13,jw05959013001_04102_00001-seg001_nrs2_x1dints.fits,2,EXTRACT1D,OK,INT_NUM; WAVELENGTH; FLUX; FLUX_ERROR; FLUX_VAR_POISSON; FLUX_VAR_RNOISE; FLUX_VAR_FLAT; SURF_BRIGHT; SB_ERROR; SB_VAR_POISSON; SB_VAR_RNOISE; SB_VAR_FLAT; DQ; BACKGROUND; BKGD_ERROR; BKGD_VAR_POISSON; BKGD_VAR_RNOISE; BKGD_VAR_FLAT; NPIXELS; N_ALONGDISP; SEGMENT; MJD-BEG; MJD-AVG; MJD-END; TDB-BEG; TDB-MID; TDB-END,2667,3.820585097020107,4.503859283503574,FLUX,FLUX_ERROR
TOI-2076_d,NIRSpec_G395H,obs13,jw05959013001_04102_00001-seg001_nrs2_x1dints.fits,3,ASDF,OK,ASDF_METADATA,1,,,,
TOI-2076_d,NIRSpec_G395H,obs13,jw05959013001_04102_00001-seg002_nrs1_x1dints.fits,1,INT_TIMES,OK,integration_number; int_start_MJD_UTC; int_mid_MJD_UTC; int_end_MJD_UTC; int_start_BJD_TDB; int_mid_BJD_TDB; int_end_BJD_TDB,2667,,,,
TOI-2076_d,NIRSpec_G395H,obs13,jw05959013001_04102_00001-seg002_nrs1_x1dints.fits,2,EXTRACT1D,OK,INT_NUM; WAVELENGTH; FLUX; FLUX_ERROR; FLUX_VAR_POISSON; FLUX_VAR_RNOISE; FLUX_VAR_FLAT; SURF_BRIGHT; SB_ERROR; SB_VAR_POISSON; SB_VAR_RNOISE; SB_VAR_FLAT; DQ; BACKGROUND; BKGD_ERROR; BKGD_VAR_POISSON; BKGD_VAR_RNOISE; BKGD_VAR_FLAT; NPIXELS; N_ALONGDISP; SEGMENT; MJD-BEG; MJD-AVG; MJD-END; TDB-BEG; TDB-MID; TDB-END,2667,3.0305505062933404,3.7216336178899594,FLUX,FLUX_ERROR
TOI-2076_d,NIRSpec_G395H,obs13,jw05959013001_04102_00001-seg002_nrs1_x1dints.fits,3,ASDF,OK,ASDF_METADATA,1,,,,
TOI-2076_d,NIRSpec_G395H,obs13,jw05959013001_04102_00001-seg002_nrs2_x1dints.fits,1,INT_TIMES,OK,integration_number; int_start_MJD_UTC; int_mid_MJD_UTC; int_end_MJD_UTC; int_start_BJD_TDB; int_mid_BJD_TDB; int_end_BJD_TDB,2667,,,,
TOI-2076_d,NIRSpec_G395H,obs13,jw05959013001_04102_00001-seg002_nrs2_x1dints.fits,2,EXTRACT1D,OK,INT_NUM; WAVELENGTH; FLUX; FLUX_ERROR; FLUX_VAR_POISSON; FLUX_VAR_RNOISE; FLUX_VAR_FLAT; SURF_BRIGHT; SB_ERROR; SB_VAR_POISSON; SB_VAR_RNOISE; SB_VAR_FLAT; DQ; BACKGROUND; BKGD_ERROR; BKGD_VAR_POISSON; BKGD_VAR_RNOISE; BKGD_VAR_FLAT; NPIXELS; N_ALONGDISP; SEGMENT; MJD-BEG; MJD-AVG; MJD-END; TDB-BEG; TDB-MID; TDB-END,2667,3.820585097020107,4.503859283503574,FLUX,FLUX_ERROR
TOI-2076_d,NIRSpec_G395H,obs13,jw05959013001_04102_00001-seg002_nrs2_x1dints.fits,3,ASDF,OK,ASDF_METADATA,1,,,,
TOI-2076_d,NIRSpec_G395H,obs13,jw05959013001_04102_00001-seg003_nrs1_x1dints.fits,1,INT_TIMES,OK,integration_number; int_start_MJD_UTC; int_mid_MJD_UTC; int_end_MJD_UTC; int_start_BJD_TDB; int_mid_BJD_TDB; int_end_BJD_TDB,2667,,,,
TOI-2076_d,NIRSpec_G395H,obs13,jw05959013001_04102_00001-seg003_nrs1_x1dints.fits,2,EXTRACT1D,OK,INT_NUM; WAVELENGTH; FLUX; FLUX_ERROR; FLUX_VAR_POISSON; FLUX_VAR_RNOISE; FLUX_VAR_FLAT; SURF_BRIGHT; SB_ERROR; SB_VAR_POISSON; SB_VAR_RNOISE; SB_VAR_FLAT; DQ; BACKGROUND; BKGD_ERROR; BKGD_VAR_POISSON; BKGD_VAR_RNOISE; BKGD_VAR_FLAT; NPIXELS; N_ALONGDISP; SEGMENT; MJD-BEG; MJD-AVG; MJD-END; TDB-BEG; TDB-MID; TDB-END,2667,3.0305505062933404,3.7216336178899594,FLUX,FLUX_ERROR
TOI-2076_d,NIRSpec_G395H,obs13,jw05959013001_04102_00001-seg003_nrs1_x1dints.fits,3,ASDF,OK,ASDF_METADATA,1,,,,
TOI-2076_d,NIRSpec_G395H,obs13,jw05959013001_04102_00001-seg003_nrs2_x1dints.fits,1,INT_TIMES,OK,integration_number; int_start_MJD_UTC; int_mid_MJD_UTC; int_end_MJD_UTC; int_start_BJD_TDB; int_mid_BJD_TDB; int_end_BJD_TDB,2667,,,,
TOI-2076_d,NIRSpec_G395H,obs13,jw05959013001_04102_00001-seg003_nrs2_x1dints.fits,2,EXTRACT1D,OK,INT_NUM; WAVELENGTH; FLUX; FLUX_ERROR; FLUX_VAR_POISSON; FLUX_VAR_RNOISE; FLUX_VAR_FLAT; SURF_BRIGHT; SB_ERROR; SB_VAR_POISSON; SB_VAR_RNOISE; SB_VAR_FLAT; DQ; BACKGROUND; BKGD_ERROR; BKGD_VAR_POISSON; BKGD_VAR_RNOISE; BKGD_VAR_FLAT; NPIXELS; N_ALONGDISP; SEGMENT; MJD-BEG; MJD-AVG; MJD-END; TDB-BEG; TDB-MID; TDB-END,2667,3.820585097020107,4.503859283503574,FLUX,FLUX_ERROR
TOI-2076_d,NIRSpec_G395H,obs13,jw05959013001_04102_00001-seg003_nrs2_x1dints.fits,3,ASDF,OK,ASDF_METADATA,1,,,,
TOI-2076_d,NIRSpec_G395H,obs13,jw05959013001_04102_00001-seg004_nrs1_x1dints.fits,1,INT_TIMES,OK,integration_number; int_start_MJD_UTC; int_mid_MJD_UTC; int_end_MJD_UTC; int_start_BJD_TDB; int_mid_BJD_TDB; int_end_BJD_TDB,2667,,,,
TOI-2076_d,NIRSpec_G395H,obs13,jw05959013001_04102_00001-seg004_nrs1_x1dints.fits,2,EXTRACT1D,OK,INT_NUM; WAVELENGTH; FLUX; FLUX_ERROR; FLUX_VAR_POISSON; FLUX_VAR_RNOISE; FLUX_VAR_FLAT; SURF_BRIGHT; SB_ERROR; SB_VAR_POISSON; SB_VAR_RNOISE; SB_VAR_FLAT; DQ; BACKGROUND; BKGD_ERROR; BKGD_VAR_POISSON; BKGD_VAR_RNOISE; BKGD_VAR_FLAT; NPIXELS; N_ALONGDISP; SEGMENT; MJD-BEG; MJD-AVG; MJD-END; TDB-BEG; TDB-MID; TDB-END,2667,3.0305505062933404,3.7216336178899594,FLUX,FLUX_ERROR
TOI-2076_d,NIRSpec_G395H,obs13,jw05959013001_04102_00001-seg004_nrs1_x1dints.fits,3,ASDF,OK,ASDF_METADATA,1,,,,
TOI-2076_d,NIRSpec_G395H,obs13,jw05959013001_04102_00001-seg004_nrs2_x1dints.fits,1,INT_TIMES,OK,integration_number; int_start_MJD_UTC; int_mid_MJD_UTC; int_end_MJD_UTC; int_start_BJD_TDB; int_mid_BJD_TDB; int_end_BJD_TDB,2667,,,,
TOI-2076_d,NIRSpec_G395H,obs13,jw05959013001_04102_00001-seg004_nrs2_x1dints.fits,2,EXTRACT1D,OK,INT_NUM; WAVELENGTH; FLUX; FLUX_ERROR; FLUX_VAR_POISSON; FLUX_VAR_RNOISE; FLUX_VAR_FLAT; SURF_BRIGHT; SB_ERROR; SB_VAR_POISSON; SB_VAR_RNOISE; SB_VAR_FLAT; DQ; BACKGROUND; BKGD_ERROR; BKGD_VAR_POISSON; BKGD_VAR_RNOISE; BKGD_VAR_FLAT; NPIXELS; N_ALONGDISP; SEGMENT; MJD-BEG; MJD-AVG; MJD-END; TDB-BEG; TDB-MID; TDB-END,2667,3.820585097020107,4.503859283503574,FLUX,FLUX_ERROR
TOI-2076_d,NIRSpec_G395H,obs13,jw05959013001_04102_00001-seg004_nrs2_x1dints.fits,3,ASDF,OK,ASDF_METADATA,1,,,,
TOI-2076_d,NIRSpec_G395H,obs13,jw05959013001_04102_00001-seg005_nrs1_x1dints.fits,1,INT_TIMES,OK,integration_number; int_start_MJD_UTC; int_mid_MJD_UTC; int_end_MJD_UTC; int_start_BJD_TDB; int_mid_BJD_TDB; int_end_BJD_TDB,2540,,,,
TOI-2076_d,NIRSpec_G395H,obs13,jw05959013001_04102_00001-seg005_nrs1_x1dints.fits,2,EXTRACT1D,OK,INT_NUM; WAVELENGTH; FLUX; FLUX_ERROR; FLUX_VAR_POISSON; FLUX_VAR_RNOISE; FLUX_VAR_FLAT; SURF_BRIGHT; SB_ERROR; SB_VAR_POISSON; SB_VAR_RNOISE; SB_VAR_FLAT; DQ; BACKGROUND; BKGD_ERROR; BKGD_VAR_POISSON; BKGD_VAR_RNOISE; BKGD_VAR_FLAT; NPIXELS; N_ALONGDISP; SEGMENT; MJD-BEG; MJD-AVG; MJD-END; TDB-BEG; TDB-MID; TDB-END,2540,3.0305505062933404,3.7216336178899594,FLUX,FLUX_ERROR
TOI-2076_d,NIRSpec_G395H,obs13,jw05959013001_04102_00001-seg005_nrs1_x1dints.fits,3,ASDF,OK,ASDF_METADATA,1,,,,
TOI-2076_d,NIRSpec_G395H,obs13,jw05959013001_04102_00001-seg005_nrs2_x1dints.fits,1,INT_TIMES,OK,integration_number; int_start_MJD_UTC; int_mid_MJD_UTC; int_end_MJD_UTC; int_start_BJD_TDB; int_mid_BJD_TDB; int_end_BJD_TDB,2540,,,,
TOI-2076_d,NIRSpec_G395H,obs13,jw05959013001_04102_00001-seg005_nrs2_x1dints.fits,2,EXTRACT1D,OK,INT_NUM; WAVELENGTH; FLUX; FLUX_ERROR; FLUX_VAR_POISSON; FLUX_VAR_RNOISE; FLUX_VAR_FLAT; SURF_BRIGHT; SB_ERROR; SB_VAR_POISSON; SB_VAR_RNOISE; SB_VAR_FLAT; DQ; BACKGROUND; BKGD_ERROR; BKGD_VAR_POISSON; BKGD_VAR_RNOISE; BKGD_VAR_FLAT; NPIXELS; N_ALONGDISP; SEGMENT; MJD-BEG; MJD-AVG; MJD-END; TDB-BEG; TDB-MID; TDB-END,2540,3.820585097020107,4.503859283503574,FLUX,FLUX_ERROR
TOI-2076_d,NIRSpec_G395H,obs13,jw05959013001_04102_00001-seg005_nrs2_x1dints.fits,3,ASDF,OK,ASDF_METADATA,1,,,,
TOI-2076_d,NIRISS_SOSS,obs14,jw05959014001_04102_00001-seg001_nis_x1dints.fits,2,INT_TIMES,OK,integration_number; int_start_MJD_UTC; int_mid_MJD_UTC; int_end_MJD_UTC; int_start_BJD_TDB; int_mid_BJD_TDB; int_end_BJD_TDB,460,,,,
TOI-2076_d,NIRISS_SOSS,obs14,jw05959014001_04102_00001-seg001_nis_x1dints.fits,3,EXTRACT1D,OK,INT_NUM; WAVELENGTH; FLUX; FLUX_ERROR; FLUX_VAR_POISSON; FLUX_VAR_RNOISE; FLUX_VAR_FLAT; SURF_BRIGHT; SB_ERROR; SB_VAR_POISSON; SB_VAR_RNOISE; SB_VAR_FLAT; DQ; BACKGROUND; BKGD_ERROR; BKGD_VAR_POISSON; BKGD_VAR_RNOISE; BKGD_VAR_FLAT; NPIXELS; N_ALONGDISP; SEGMENT; MJD-BEG; MJD-AVG; MJD-END; TDB-BEG; TDB-MID; TDB-END,460,0.8478133888553055,2.83343498515359,FLUX,FLUX_ERROR
